actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,No additional deaths have been reported since a [second Texas child died](https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/second-child-dies-of-measles-in-texas/) of “measles pulmonary failure” on April 6.,validation_conflict_review,validation_conflict,Texas,P0_critical,56,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,validation conflict review - review_validation_val_result_134 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_831265159816_022; rec_src_search_831265159816_023; rec_src_search_831265159816_025; rec_src_search_831265159816_057; val_result_134,validation_result,This review item requires human inspection before it should affect downstream interpretation.
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"Of the 517 infections with age data available, 374 have occurred in children under age 18 (72.3%).",validation_conflict_review,validation_conflict,Texas,P0_critical,57,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,validation conflict review - review_validation_val_result_142 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_831265159816_026; rec_src_search_831265159816_027; val_result_142,validation_result,This review item requires human inspection before it should affect downstream interpretation.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru. The highest number of confirmed cases in 2026 hav...",claim_corroboration_review,anomaly,United States,P0_critical,58,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_012 - Situation Report #2: Measles in the Americas Region - PAHO/WHO,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_8242cbb785a1; event_007; anom_012; val_result_006,anomaly,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"| [Download](/sites/default/files/2026/04/pahomeaslessitrep1engupdated_0.pdf ""Situation Report #1: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 12 of 2026, countries in the Region of the Americas reported 14,465 confirmed measles cases. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Genotyping information indicate that the D8 lineage has been identified across multiple countries and is associated with outbreaks in at least ten countries, suggesting widespread circulation of this strain in the Region. The highest number of cases in 2026 have been reported in Mexico (n= 8,315), Guatemala (n= 3,687), the United States of America (n= 1,664...",claim_corroboration_review,anomaly,United States,P0_critical,59,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_013 - Situation Report #1: Measles in the Americas Region - PAHO/WHO,Situation Report #1: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-1-measles-americas-region,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_6e578fc529e9; event_006; anom_013; val_result_009,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,"By comparison, there were 285 measles cases in the United States in all of 2024.",claim_corroboration_review,anomaly,United States,P0_critical,60,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_014 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_831265159816; event_002; anom_014; val_result_054,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,61,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_002 - Measles Cases This Year Are Outpacing 2025 - Forbes,Measles Cases This Year Are Outpacing 2025 - Forbes,https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_cd5fb2750261_001_cases_confirmed; claim_rec_src_search_cd5fb2750261_002_cases_confirmed; src_search_cd5fb2750261; corr_event_002,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,62,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_003 - Situation Report #2: Measles in the Americas Region - PAH...,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_8242cbb785a1_001_cases_confirmed; claim_rec_src_search_8242cbb785a1_001_deaths; claim_rec_src_search_8242cbb785a1_002_deaths; src_search_8242cbb785a1; corr_event_003,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,63,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_004 - Situation Report #2: Measles in the Americas Region - PAH...,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_8242cbb785a1_003_cases_confirmed; claim_rec_src_search_6e578fc529e9_003_cases_confirmed; src_search_8242cbb785a1; src_search_6e578fc529e9; corr_event_004,claim,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,64,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_005 - Situation Report #1: Measles in the Americas Region - PAH...,Situation Report #1: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-1-measles-americas-region,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_6e578fc529e9_001_cases_confirmed; claim_rec_src_search_6e578fc529e9_001_deaths; claim_rec_src_search_6e578fc529e9_002_deaths; src_search_6e578fc529e9; corr_event_005,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,65,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_008 - 2025-2026 US Measles Map,2025-2026 US Measles Map,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_78fdd46eb63c_001_deaths; claim_rec_src_search_78fdd46eb63c_002_deaths; claim_rec_src_search_78fdd46eb63c_004_deaths; src_search_78fdd46eb63c; corr_event_008,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,66,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_009 - 2025-2026 US Measles Map,2025-2026 US Measles Map,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_78fdd46eb63c_003_deaths; src_search_78fdd46eb63c; corr_event_009,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,67,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_010 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_831265159816_009_cases_confirmed; src_search_831265159816; corr_event_010,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,68,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_011 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_831265159816_041_cases_unspecified; claim_rec_src_search_831265159816_045_cases_unspecified; src_search_831265159816; corr_event_011,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,69,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_012 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_831265159816_042_cases_unspecified; claim_rec_src_search_831265159816_046_cases_unspecified; claim_rec_src_search_831265159816_058_cases_unspecified; src_search_831265159816; corr_event_012,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,70,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_013 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_831265159816_047_cases_unspecified; src_search_831265159816; corr_event_013,claim,Claim-level support is unresolved or depends on a single source.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,71,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_296bf3da1bef - 2025 measles cases highest since 1991 - AAP Publications,2025 measles cases highest since 1991 - AAP Publications,https://publications.aap.org/aapnews/news/34124/2025-measles-cases-highest-since-1991,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_296bf3da1bef,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,72,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_aabc350f7aa0 - [PDF] MEASLES – THE AMERICAS 2025 - 2026 - Yale Health,[PDF] MEASLES – THE AMERICAS 2025 - 2026 - Yale Health,https://yalehealth.yale.edu/sites/default/files/2026-02/ysph%20vmoc%20special%20report%20-%20measles%20-%20the%20americas%202-15-2026%20final.pdf,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_aabc350f7aa0,source,Publisher or source identity uncertainty can affect source independence and credibility.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_eec8c3f3b772 - Measles resurgence in the United States: epidemiological and...,Measles resurgence in the United States: epidemiological and ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12825560,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_eec8c3f3b772,source,Publisher or source identity uncertainty can affect source independence and credibility.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,74,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_022 - event_003,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_003; anom_022,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,75,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_023 - event_004,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_004; anom_023,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,76,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_024 - event_005,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_005; anom_024,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,77,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_025 - event_008,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_008; anom_025,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,78,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_026 - event_021,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_021; anom_026,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,79,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_027 - event_025,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_025; anom_027,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,80,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_028 - event_026,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_026; anom_028,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,81,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_029 - event_029,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_029; anom_029,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,82,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_030 - event_048,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_048; anom_030,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,83,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_031 - event_051,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_051; anom_031,anomaly,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,"Measles Outbreak — New Mexico, 2025",claim_corroboration_review,duplicate_event_clustering,New Mexico,P1_high,84,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_012 - MMWR Home Page | MMWR,MMWR Home Page  | MMWR,https://www.cdc.gov/mmwr/index.html,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_eaa906b768dd_001; event_012,record,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,"Per the department’s data, the first known case in the current outbreak was detected on January 20, 2025.",claim_corroboration_review,duplicate_event_clustering,Texas,P1_high,85,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_019 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_831265159816_028; event_019,record,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,Only 4.2% of confirmed measles cases have occurred in vaccinated individuals.,claim_corroboration_review,duplicate_event_clustering,Texas,P1_high,86,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_046 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_831265159816_010; rec_src_search_831265159816_011; event_046,record,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,Only 5.0% of confirmed measles cases have occurred in vaccinated individuals.,claim_corroboration_review,duplicate_event_clustering,Texas,P1_high,87,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_047 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_831265159816_006; event_047,record,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,"Complications were common: 39 patients (72.2%) developed pneumonia, 25 (46.3%) experienced dehydration, one (1.9%) developed hepatitis [liver inflammation], and one experienced febrile seizures. Seventy percent required supplemental oxygen.",claim_corroboration_review,duplicate_event_clustering,Texas,P1_high,88,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_054 - CDC: Only 1 in 10 hospital patients early in the West Texas measles outbreak ha...,CDC: Only 1 in 10 hospital patients early in the West Texas measles outbreak had underlying conditions | CIDRAP,https://www.cidrap.umn.edu/measles/cdc-only-1-10-hospital-patients-early-west-texas-measles-outbreak-had-underlying-conditions,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_4ea030a47321_001; rec_src_search_4ea030a47321_002; rec_src_search_4ea030a47321_003; rec_src_search_4ea030a47321_004; rec_src_search_4ea030a47321_005; event_054,record,Claim-level support is unresolved or depends on a single source.
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru. The highest number of confirmed cases in 2026 hav...",outside_scope_review,validation_scope_issue,United States,P1_high,89,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_006 - Situation Report #2: Measles in the Americas Region - PAHO/WHO,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_8242cbb785a1_003; val_result_006,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"| [Download](/sites/default/files/2026/04/pahomeaslessitrep1engupdated_0.pdf ""Situation Report #1: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 12 of 2026, countries in the Region of the Americas reported 14,465 confirmed measles cases. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Genotyping information indicate that the D8 lineage has been identified across multiple countries and is associated with outbreaks in at least ten countries, suggesting widespread circulation of this strain in the Region. The highest number of cases in 2026 have been reported in Mexico (n= 8,315), Guatemala (n= 3,687), the United States of America (n= 1,664...",outside_scope_review,validation_scope_issue,United States,P1_high,90,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_009 - Situation Report #1: Measles in the Americas Region - PAHO/WHO,Situation Report #1: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-1-measles-americas-region,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_6e578fc529e9_003; val_result_009,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-04-25,Measles,"According to the department’s data, a total of 64 hospitalizations have occurred since the start of the outbreak.",outside_scope_review,validation_scope_issue,Texas,P1_high,91,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_033 - Texas Measles Outbreak: 2025 | RT,Texas Measles Outbreak: 2025 | RT,https://respiratory-therapy.com/disorders-diseases/infectious-diseases/other-infections/texas-measles-outbreak-2025,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_831265159816_013; val_result_033,validation_result,"The item may be outside the requested disease, location, or time window."
