actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,California,P3_low,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_c302835aa323 - West Nile Virus in USA States,West Nile Virus in USA States,https://experience.arcgis.com/experience/28087458143447c181e452b295f8a7e7,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_c302835aa323,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,California,P3_low,74,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_e84ec9daa553 - West Nile virus deaths up by 32% in 2025,West Nile virus deaths up by 32% in 2025,https://www.ama-assn.org/public-health/infectious-diseases/west-nile-virus-deaths-32-2025,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_e84ec9daa553,source,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,YTD 0 0 0,general_review,record_linking,California,P3_low,75,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_linking_event_012 - Arbobulletin_2024_7.pdf,Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_ccc444806280_002,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Week 0 0 0,general_review,record_linking,California,P3_low,76,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_linking_event_013 - Arbobulletin_2024_7.pdf,Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_ccc444806280_001,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Human Cases Week 9 0 0,general_review,record_linking,California,P3_low,77,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_linking_event_014 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_a39e4fa28013_004,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Human Cases Week 9 0 0,general_review,record_linking,California,P3_low,78,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_linking_event_015 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_a39e4fa28013_005,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Human Cases Week 9 0 0,general_review,record_normalization,California,P3_low,79,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_normalization_rec_src_search_a39e4fa28013_004 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_a39e4fa28013_004,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Human Cases Week 9 0 0,general_review,record_normalization,California,P3_low,80,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_normalization_rec_src_search_a39e4fa28013_005 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_a39e4fa28013_005,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,Week 0 0 0,general_review,record_normalization,California,P3_low,81,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_normalization_rec_src_search_ccc444806280_001 - Arbobulletin_2024_7.pdf,Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_ccc444806280_001,record,This review item requires human inspection before it should affect downstream interpretation.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,YTD 0 0 0,general_review,record_normalization,California,P3_low,82,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset,general review - review_normalization_rec_src_search_ccc444806280_002 - Arbobulletin_2024_7.pdf,Arbobulletin_2024_7.pdf,https://westnile.ca.gov/download?download_id=4980,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_ccc444806280_002,record,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,83,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_03944a8a91ef - WTKR News 3 - According to the Center for Disease Control,...","WTKR News 3 - According to the Center for Disease Control,...",https://www.facebook.com/WTKR3/posts/according-to-the-center-for-disease-control-west-nile-cases-have-been-reported-i/627854868940886,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_03944a8a91ef,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,84,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_20cc0cc9d540 - 2025 declared West Nile virus (WNV) ""outbreak year"" - BEACON","2025 declared West Nile virus (WNV) ""outbreak year"" - BEACON",https://beaconbio.org/en/report?reportid=9e6a7973-dc07-49f2-bfb1-53a2a13e20c6&eventid=06189783-12d9-4850-a702-3ccc4b256e5f,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_20cc0cc9d540,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,85,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_44edf79f1ad4 - West Nile virus-associated hospitalizations by admission month (A ...,West Nile virus-associated hospitalizations by admission month (A ...,https://www.researchgate.net/figure/West-Nile-virus-associated-hospitalizations-by-admission-month-A-and-stratified-by-week_fig2_342132148,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_44edf79f1ad4,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,86,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_57a4e03b15a3 - First Illinois West Nile Virus Death of 2024 is Reported by IDPH in Lake County,First Illinois West Nile Virus Death of 2024 is Reported by IDPH in Lake County,https://dph.illinois.gov/resource-center/news/2024/august/first-illinois-west-nile-virus-death-of-2024-is-reported-by-idph.html,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_57a4e03b15a3,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,87,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_7247debaba21 - Texas Leads the U.S. in 2024 West Nile Virus Outbreak,Texas Leads the U.S. in 2024 West Nile Virus Outbreak,https://www.comptoncreekmad.org/texas-leads-the-u-s-in-2024-west-nile-virus-outbreak,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7247debaba21,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,88,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_72f7f1561150 - The patient, a resident of the San Fernando Valley, was hospitalized ...","The patient, a resident of the San Fernando Valley, was hospitalized ...",https://www.facebook.com/dailybulletin/posts/the-patient-a-resident-of-the-san-fernando-valley-was-hospitalized-and-died-from/1050339153758838,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_72f7f1561150,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,89,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_7b25eaafb554 - Public Health has confirmed the first death due to West Nile virus for ...,Public Health has confirmed the first death due to West Nile virus for ...,https://www.facebook.com/lapublichealth/posts/public-health-has-confirmed-the-first-death-due-to-west-nile-virus-for-the-2024-/914264540750165,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_7b25eaafb554,source,This review item requires human inspection before it should affect downstream interpretation.
publichealth.lacounty.gov,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,90,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_8b3469eb4963 - First West Nile Virus Death Reported in LA County,First West Nile Virus Death Reported in LA County,http://publichealth.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=4503,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8b3469eb4963,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,91,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_abcdf3745880 - First Human Cases of West Nile Virus Reported in Los Angeles ...,First Human Cases of West Nile Virus Reported in Los Angeles ...,https://lacounty.gov/2025/09/17/first-human-cases-of-west-nile-virus-reported-in-los-angeles-county-for-2025,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_abcdf3745880,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,92,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_bd6a1ec7a68e - West Nile Virus 2024: Cases Are On The Rise, What Experts Say","West Nile Virus 2024: Cases Are On The Rise, What Experts Say",https://www.today.com/health/disease/west-nile-virus-symptoms-rcna165518,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_bd6a1ec7a68e,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,93,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c80ff754ee2c - Los Angeles County reports first West Nile virus cases of the year,Los Angeles County reports first West Nile virus cases of the year,https://www.youtube.com/watch?v=6u-Z6K08Sm0,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c80ff754ee2c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,94,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_dfab20334768 - Officials said people planning to spend time outdoors this summer ...,Officials said people planning to spend time outdoors this summer ...,https://www.instagram.com/reel/DZ-HaiIDxCL,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_dfab20334768,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,general_review,source_screening,California,P3_low,95,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_dfe2e58d052c - Public Health is reporting the first West Nile virus death of 2025. The ...,Public Health is reporting the first West Nile virus death of 2025. The ...,https://www.instagram.com/p/DQNR2bgksfg,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_dfe2e58d052c,source,This review item requires human inspection before it should affect downstream interpretation.
