actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,65,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_9d8411eba09d - NYC Legionnaires Outbreak 6 Deaths 112 Cases - Powers Health,NYC Legionnaires Outbreak 6 Deaths 112 Cases - Powers Health,https://www.powershealth.org/about-us/newsroom/health-library/2025/08/25/nyc-legionnaires-outbreak-6-deaths-112-cases,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_9d8411eba09d,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,66,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_a9306f6e1687 - Transcript: First Deputy Mayor Mastro, NYC Health + Hospitals, and NYC Health De...","Transcript: First Deputy Mayor Mastro, NYC Health + Hospitals, and NYC Health Department Provides Update on Central Harlem Legionnaires’ Cluster - NYC Mayor's Office",https://www.nyc.gov/mayors-office/news/2025/08/transcript--first-deputy-mayor-mastro--nyc-health---hospitals--a,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a9306f6e1687,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,67,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_ade8b70e4990 - NYC Legionnaires' disease: Death toll climbs to 5 from the outbreak,NYC Legionnaires' disease: Death toll climbs to 5 from the outbreak,https://www.mycentraljersey.com/story/news/2025/08/20/5th-death-nyc-legionnaires-disease-outbreak/85739758007,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ade8b70e4990,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,68,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_b5d35a763cb2 - Final cooling tower to be cleaned amid 4th death in Legionnaires' outbreak,Final cooling tower to be cleaned amid 4th death in Legionnaires' outbreak,https://www.youtube.com/watch?v=tbaDz6zle6k,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_b5d35a763cb2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,69,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_b74bccc017c5 - 2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public He...,2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public Health Investigation - Goldberg Segalla,https://www.goldbergsegalla.com/news-and-knowledge/knowledge/2025-legionnaires-disease-community-cluster-in-new-york-city-ongoing-public-health-investigation,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_b74bccc017c5,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,70,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c480a6694da2 - New York City declares Harlem legionnaire's disease outbreak over,New York City declares Harlem legionnaire's disease outbreak over,https://www.theguardian.com/us-news/2025/aug/30/new-york-city-harlem-legionnaires-disease-outbreak-over,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c480a6694da2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,71,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_c72bcb75c75a - NYC Health Department Investigating a Community Cluster of Legionnaires' Disease...,NYC Health Department Investigating a Community Cluster of Legionnaires' Disease in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-investigating-legionnaires-disease-in-harlem.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_c72bcb75c75a,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,72,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_d7abef8536a2 - NYC legionnaires' outbreak: Officials identify 10 buildings tied to Harlem outbr...,"NYC legionnaires' outbreak: Officials identify 10 buildings tied to Harlem outbreak, including hospital; 4th death announced - ABC7 New York",https://abc7ny.com/post/nyc-legionnaires-outbreak-officials-identify-10-buildings-tied-harlem-including-hospital-full-list/17534605,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d7abef8536a2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_e1ed8475f6ab - Update on NYC Legionnaires' disease outbreak | Full News Conference,Update on NYC Legionnaires' disease outbreak | Full News Conference,https://www.youtube.com/watch?v=O6xIWgaKcUc,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_e1ed8475f6ab,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,74,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_ee3c4e1dc1cd - Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious...","Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious Disease Advisor",https://www.infectiousdiseaseadvisor.com/news/three-deaths-67-people-in-nyc-diagnosed-with-legionnaires-disease,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ee3c4e1dc1cd,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,75,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_f1f4266d2f42 - 6th Death Reported in Harlem Legionnaires' Outbreak as Bronx ...,6th Death Reported in Harlem Legionnaires' Outbreak as Bronx ...,https://www.contagionlive.com/view/6th-death-reported-in-harlem-legionnaires-outbreak-as-bronx-cluster-investigated,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_f1f4266d2f42,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,76,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_f4d05ea78792 - Central Harlem Legionnaires' outbreak: 3 dead, 90 diagnosed with Legionnaires' D...","Central Harlem Legionnaires' outbreak: 3 dead, 90 diagnosed with Legionnaires' Disease, NYC Health Department says - ABC7 New York",https://abc7ny.com/post/central-harlem-legionnaires-outbreak-3-dead-90-diagnosed-disease-nyc-health-department-says/17506525,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_f4d05ea78792,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,77,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_f72980cd3634 - NYC Health Department Provides Update on Community Cluster of Legionnaires' Dise...,NYC Health Department Provides Update on Community Cluster of Legionnaires' Disease in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-second-legionnaires-cluster-update.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_f72980cd3634,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,78,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_fd4c39b5e976 - NYC Health Department Provides Update on Legionnaires' Disease Community Cluster...,NYC Health Department Provides Update on Legionnaires' Disease Community Cluster in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-update-on-legionnaires-cluster.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_fd4c39b5e976,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,79,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_fec52be8f139 - NYC investigates Legionnaires’ disease cases at Bronx condos,NYC investigates Legionnaires’ disease cases at Bronx condos,https://www.youtube.com/watch?v=nFhePKNE56Y,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_fec52be8f139,source,This review item requires human inspection before it should affect downstream interpretation.
