actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
Centers for Disease Control and Prevention,needs_more_evidence; defer_decision,2025-01-01-2025-03-31,Measles,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,United States,P1_high,60,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_013 - CDC confirms 23 more US measles cases as 2025 total tops...,"CDC confirms 23 more US measles cases as 2025 total tops 1,500 | CIDRAP",https://www.cidrap.umn.edu/measles/cdc-confirms-23-more-us-measles-cases-2025-total-tops-1500,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_d1d6036be2f6_007_cases_unspecified; src_search_d1d6036be2f6; corr_event_013,claim,Claim-level support is unresolved or depends on a single source.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,61,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_20b2c5ecff8b - How Texas measles outbreak spread outside of Mennonite commu...,How Texas measles outbreak spread outside of Mennonite community,https://www.youtube.com/watch?v=1yFBuMXHv34,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_20b2c5ecff8b,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,62,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_933f09adbe25 - The rapid spread of measles in Gaines, Texas - Reuters","The rapid spread of measles in Gaines, Texas - Reuters",https://www.reuters.com/graphics/USA-HEALTH/MEASLES/lbvgwxrwbvq,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_933f09adbe25,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,63,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_c6c6c612320d - Measles cases climb in the U.S. after 2025 was worst year in...,Measles cases climb in the U.S. after 2025 was worst year in decades,https://www.youtube.com/watch?v=TqyQFSCVyN4,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_c6c6c612320d,source,Publisher or source identity uncertainty can affect source independence and credibility.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,64,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_026 - event_009,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_009; anom_026,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,65,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_027 - event_011,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_011; anom_027,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,66,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_028 - event_015,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_015; anom_028,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,claim_corroboration_review,anomaly,United States,P1_high,67,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_029 - event_019,,,review_cluster_canonical_count,"Is the claim independently corroborated, conflicting, or only single-source evidence?",event_019; anom_029,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2025-03-31,Measles,"However, vaccination rates have been falling for years. For the 2024-25 school year, just 92.5% of incoming kindergarteners had received the MMR vaccine, CDC data shows - below the 95% threshold that public health experts say is necessary to prevent outbreaks.",claim_corroboration_review,duplicate_event_clustering,United States,P1_high,68,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,claim corroboration review - review_duplicate_event_006 - Over 2K measles cases reported in US in 2025 as ongoing ...,Over 2K measles cases reported in US in 2025 as ongoing ...,https://abc7news.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,"Open claims, claim comparisons, and corroborated events.","Is the claim independently corroborated, conflicting, or only single-source evidence?",rec_src_search_3f4cf9d46ec9_003; event_006,record,Claim-level support is unresolved or depends on a single source.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,anomaly_review,anomaly,United States,P1_high,69,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_022 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,review_high_credibility_conflict,Is this a real public-health signal or an extraction/count-semantics problem?,src_search_283a8bed6a9d; src_search_cd5fb2750261; anom_022,anomaly,An anomaly rule flagged the item for expert inspection.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,anomaly_review,anomaly,United States,P1_high,70,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_023 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,review_high_credibility_conflict,Is this a real public-health signal or an extraction/count-semantics problem?,src_search_283a8bed6a9d; src_search_cd5fb2750261; anom_023,anomaly,An anomaly rule flagged the item for expert inspection.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,anomaly_review,anomaly,United States,P1_high,71,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_024 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,review_high_credibility_conflict,Is this a real public-health signal or an extraction/count-semantics problem?,src_search_283a8bed6a9d; src_search_d1d6036be2f6; anom_024,anomaly,An anomaly rule flagged the item for expert inspection.
Centers for Disease Control and Prevention,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2025-01-01-2025-03-31,Measles,,anomaly_review,anomaly,United States,P1_high,72,human_review_items; record_inclusion_decisions; anomaly_results,anomaly review - review_anomaly_anom_025 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,review_high_credibility_conflict,Is this a real public-health signal or an extraction/count-semantics problem?,src_search_283a8bed6a9d; src_search_d1d6036be2f6; anom_025,anomaly,An anomaly rule flagged the item for expert inspection.
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru. The highest number of confirmed cases in 2026 hav...",outside_scope_review,validation_scope_issue,United States,P1_high,73,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_016 - Situation Report #2: Measles in the Americas Region - PAHO/WHO,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_8242cbb785a1_001; val_result_016,validation_result,"The item may be outside the requested disease, location, or time window."
Pan American Health Organization,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"| [Download](/sites/default/files/2026/05/measles-outbreak-situation-report-7may-2026.pdf ""Situation Report #2: Measles in the Americas Region"") | Between epidemiological weeks (EW) 1 and EW 16 of 2026, countries in the Region of the Americas reported 18,352 confirmed measles cases including 15 deaths. In 2025, 14,503 measles cases were reported, including 32 deaths. This follows a marked rise in cases during 2025, with continued acceleration observed in early 2026. Since the publication of Situation Report No. 1 (EW 12, 2026), an additional 3,887 confirmed cases including six deaths have been reported, reflecting continued expansion of outbreaks in Mexico and Guatemala, sustained transmission in Canada, and newly reported cases in Peru. The highest number of confirmed cases in 2026 hav...",outside_scope_review,validation_scope_issue,United States,P1_high,74,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_019 - Situation Report #2: Measles in the Americas Region - PAHO/WHO,Situation Report #2: Measles in the Americas Region - PAHO/WHO,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_8242cbb785a1_004; val_result_019,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,#### 285,outside_scope_review,validation_scope_issue,United States,P1_high,75,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_038 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_005; val_result_038,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",outside_scope_review,validation_scope_issue,United States,P1_high,76,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_040 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_007; val_result_040,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",outside_scope_review,validation_scope_issue,United States,P1_high,77,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_042 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_009; val_result_042,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",outside_scope_review,validation_scope_issue,United States,P1_high,78,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_043 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_010; val_result_043,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"From January 1 to December 31, 2022, a total of 121 measles cases were reported by 6 jurisdictions. *",outside_scope_review,validation_scope_issue,United States,P1_high,79,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_048 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_015; val_result_048,validation_result,"The item may be outside the requested disease, location, or time window."
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,80,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_14e93bfe3eec - 2025 Southwest United States measles outbreak - Wikipedia,2025 Southwest United States measles outbreak - Wikipedia,https://en.wikipedia.org/wiki/2025_Southwest_United_States_measles_outbreak,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_14e93bfe3eec,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,81,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_3b88e198ee65 - Measles death of unvaccinated child in Texas outbreak is 1st...,Measles death of unvaccinated child in Texas outbreak is 1st fatality ...,https://abc7ny.com/post/first-measles-death-is-reported-west-texas-outbreak-infected-more-120-people/15956727,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_3b88e198ee65,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,82,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_3e232b5b243d - Measles Outbreak – August 12, 2025 | Texas DSHS","Measles Outbreak – August 12, 2025 | Texas DSHS",https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_3e232b5b243d,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,83,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_4344744ea569 - Measles Death New Mexico - Infectious Disease Special Edition,Measles Death New Mexico - Infectious Disease Special Edition,https://www.idse.net/Policy-Public-Health/Article/03-25/Measles-Death-New-Mexico/76444,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_4344744ea569,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,84,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_62409e4d2cf9 - US Measles Cases Near 2,000 in 2025 as Multi-State Outbreaks...","US Measles Cases Near 2,000 in 2025 as Multi-State Outbreaks ...",https://www.contagionlive.com/view/us-measles-cases-near-2-000-in-2025-as-multi-state-outbreaks-expand,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_62409e4d2cf9,source,Publisher or source identity uncertainty can affect source independence and credibility.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,85,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_69d20bdba5cb - Tracking U.S. Measles Outbreaks - ny times,Tracking U.S. Measles Outbreaks - ny times,https://www.nytimes.com/interactive/2025/health/measles-outbreak-map.html,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_69d20bdba5cb,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,86,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_74152a4ae4ab - Public Health: U.S. Measles Outbreak 2025 - MSK Library Guides,Public Health: U.S. Measles Outbreak 2025 - MSK Library Guides,https://libguides.mskcc.org/publichealth/measles2025,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_74152a4ae4ab,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,87,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_78fdd46eb63c - 2025-2026 US Measles Map,2025-2026 US Measles Map,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_78fdd46eb63c,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,88,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_7acdcc881c7b - Red Book Online Outbreaks: Measles - AAP Publications,Red Book Online Outbreaks: Measles - AAP Publications,https://publications.aap.org/redbook/resources/15187/Red-Book-Online-Outbreaks-Measles,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_7acdcc881c7b,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,89,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_7cb311dd75e6 - U.S. Measles Tracker | International Vaccine Access Center,U.S. Measles Tracker | International Vaccine Access Center,https://publichealth.jhu.edu/ivac/resources/us-measles-tracker,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_7cb311dd75e6,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,90,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source identity review - review_source_credibility_src_search_87bd434eacdf - Texas measles in Gaines County surpass 100 cases, officials...","Texas measles in Gaines County surpass 100 cases, officials urge ...",https://www.lubbockonline.com/story/news/local/2025/03/04/texas-measles-in-gaines-county-surpass-100-cases-officials-urge-caution-as-state-hits-159-cases/81218510007,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_87bd434eacdf,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,91,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_9570e9e8018b - 2025 Measles Outbreak | South Carolina Department of Public...,2025 Measles Outbreak | South Carolina Department of Public Health,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_9570e9e8018b,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,92,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_c62c62e520ae - Texas measles cases remain steady at 750. Track the spread h...,Texas measles cases remain steady at 750. Track the spread here. - The Texas Tribune,https://www.texastribune.org/2025/04/22/texas-measles-outbreak-update,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_c62c62e520ae,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,93,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_d3d9a2e23a80 - Southwest Kansas Measles Outbreak Declared Over and MMR ...,Southwest Kansas Measles Outbreak Declared Over and MMR ...,http://www.coronavirus.kdheks.gov/m/newsflash/Home/Detail/1677,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_d3d9a2e23a80,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_identity_review,source_credibility,United States,P1_high,94,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_da86b7826545 - Texas measles outbreak tops 500 cases across 10 counties | P...,Texas measles outbreak tops 500 cases across 10 counties | PBS News,https://www.pbs.org/newshour/health/texas-measles-outbreak-tops-500-cases-across-10-counties,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_da86b7826545,source,Publisher or source identity uncertainty can affect source independence and credibility.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_credibility_review,source_credibility,United States,P1_high,95,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source credibility review - review_source_credibility_src_search_eec8c3f3b772 - Measles resurgence in the United States: epidemiological...,Measles resurgence in the United States: epidemiological and ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12825560,Review source registry and source credibility/source critic outputs.,"Should this source be collection, support, context, or excluded?",src_search_eec8c3f3b772,source,Source credibility affects whether evidence should support collection or only context.
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"However, vaccination rates have been falling for years. For the 2024-25 school year, just 92.5% of incoming kindergarteners had received the MMR vaccine, CDC data shows - below the 95% threshold that public health experts say is necessary to prevent outbreaks.",outside_scope_review,validation_scope_issue,United States,P1_high,96,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_010 - Over 2K measles cases reported in US in 2025 as ongoing ...,Over 2K measles cases reported in US in 2025 as ongoing ...,https://abc7news.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_3f4cf9d46ec9_003; val_result_010,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",outside_scope_review,validation_scope_issue,United States,P1_high,97,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_039 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_006; val_result_039,validation_result,"The item may be outside the requested disease, location, or time window."
Centers for Disease Control and Prevention,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-03-31,Measles,"There have been 16 outbreaks (defined as 3 or more related cases) reported in 2024, and 69% of cases (198 of 285) are outbreak-associated. For comparison, 4 outbreaks were reported during 2023 and 49% of cases (29 of 59) were outbreak-associated.",outside_scope_review,validation_scope_issue,United States,P1_high,98,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_041 - Measles Cases and Outbreaks,Measles Cases and Outbreaks,https://www.cdc.gov/measles/data-research/index.html,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_283a8bed6a9d_008; val_result_041,validation_result,"The item may be outside the requested disease, location, or time window."
CIDRAP,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_credibility_review,source_credibility,United States,P2_medium,99,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source credibility review - review_source_credibility_src_search_a9abbaac7c0e - Kansas, New Mexico, New York report more measles cases -...","Kansas, New Mexico, New York report more measles cases - CIDRAP",https://www.cidrap.umn.edu/measles/kansas-new-mexico-new-york-report-more-measles-cases,Review source registry and source credibility/source critic outputs.,"Should this source be collection, support, context, or excluded?",src_search_a9abbaac7c0e,source,Source credibility affects whether evidence should support collection or only context.
New Mexico Department of Health,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-01-01-2025-03-31,Measles,,source_credibility_review,source_credibility,United States,P2_medium,100,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source credibility review - review_source_credibility_src_search_ef917f9b28c7 - Measles,Measles,https://www.nmhealth.org/about/erd/ideb/mog,Review source registry and source credibility/source critic outputs.,"Should this source be collection, support, context, or excluded?",src_search_ef917f9b28c7,source,Source credibility affects whether evidence should support collection or only context.
